,tweet,label
11249,Are lawmakers going to eliminate religious belief exemption from vaccination?  #MeaslesOutbreak,2
11250,“@Fact: People who complain live longer. Releasing tension increases immunity and improves overall health.” Well this is good news,0
11251,"The coronavirus is completely different from the influenza virus, and developing a vaccine requires substantial understanding of how the virus behaves.

https://t.co/Pl5xMCik6J https://t.co/azhRAEF1FB",0
11252,"Trump’s Operation Warp Speed promised a flood of covid vaccines. Instead, states are expecting a trickle. https://t.co/Vfo7ohZdj6",0
11253,@walkswithcamels vaccine truth: http://t.co/uRdtb9gwB6,1
11254,Monetizing measles: How one internet entrepreneur helped the anti-vaxxer movement go viral http://t.co/XbOYVLQI2h http://t.co/7ybK85aB25,1
11255,@JimCarrey well said!  We also need a vaccine against the pencil pushers who create testing after testing which interrupt children learning,0
11256,"This is great news!
Pfizer says early analysis shows its Covid-19 vaccine is 90% effective. 
https://t.co/Jj5acjP6bF",2
11257,Person with measles visited airport Sun.: Indiana health officials have confirmed a case of measles in southern... http://t.co/A74TaGicQC,0
11258,"MMR release show (@ Rubbles Bar for Wavvy Hands, The Delightfuls, Hour 24 and Moses) http://t.co/h39Vp615",0
11259,Won't be at the Eastwood game tomorrow night because the MMR has rehearsal. See you Monday Trooper Band!,0
11260,Shooing Cough outbreak in PDX elementary school...dumbass Liberal parents who didn't vaccinate their kids!,2
11261,@dan_bernstein Not vaccinating your kid makes you an idiot?  Well an idiot with a non-autistic kid. You're a moron.,1
11262,"My prediction, vaccine exemption in Arizona will end soon. To much money is being lost by big pharma.",0
11263,See vaccination rates at local California elementary schools http://t.co/eDFRdJu3kf,0
11264,"“@UberFacts: On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” Hell yah 🙌",0
11265,VACCINATE YOUR FUCKING KIDS,2
11266,I can practically feel the government sanctioned micro-bots running through my veins. Shout out to the Howard University Hospital staff for running such a tight operation. #GetVaccinated #InThisTogether https://t.co/XlMP0tIDIs,2
11267,"@sputnikvaccine @Russ_Warrior Congratulations!
🇷🇺Russia your vaccine Spunik V  a serious contribution to the people of the🌎to SAVE LIVES &amp;DEFEAT COVID19.",2
11268,Cruise By The madhatterdc tonight... #mmr #dc #dj #connecticutave #dupontcircle #plur #edm #top40… http://t.co/Ag3qDvqh0a,0
11269,they can keep it because i will never take any vaccine . https://t.co/NN75i4dWiK,1
11270,"“@UberFacts: On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” This is me!",0
11271,"No coronavirus vaccine till 2022 for common ppl
Chk the below pic link👇 https://t.co/x0YlDcQMSY",0
11272,AIDS N : MMR Vaccination May Not Be Reliable in HIV+ Children: Dr. Siberry: Vaccines may not work as reliably in… http://t.co/KlCNU0SKEF,0
11273,# mmr is the movement,2
11274,Pretty sure this little girl has measles ..,0
11275,RT @arclight: Breaking! Vaccines still safe and still don't cause autism  http://t.co/XNPdQ89,2
11276,Weird how anti-vaxxers don't mind getting a NOVEL coronavirus where we barely know the long term effects but are sudden so cautious when it comes to getting rigorously tested vaccines https://t.co/QjON1WPtZs,2
11277,Pacool kids level 1 : got my vaccine shot hahaha http://t.co/zyNpKmOBqq,2
11278,"@GMA  #vaccines   if you choose not to vaccinate, you should have to home school your kids. Period! #vaccineswork",2
11279,"AIDS N : Curing HIV: One Step Closer With Experimental Vaccine: According to the World Health Organization (WHO),… http://t.co/0ZnAxfWwa9",2
11280,"Officials: Measles tally doubled in the past month: Measles cases are accelerating, and in the last five months... http://t.co/lVxLaweNVL",0
11281,Measles scare in NY http://t.co/NHPbPsa2q1,0
11282,"#PLANDEMIC2 

What's in vaccines?

Does anyone really know?

DO YOU TRUST THEM? 

Polio and cancer's in the polio vaccine.

AIDS is in the hepatitis vaccine.

Chips and nanoshit is in Bill Gates' covid19
The Final Solution Vaccine.",1
11283,@toasterhead So where is the data that shows what % of disease was prevented by vaccines only?,0
11284,There is no Mercury in vaccines. Not pointing that out in your article is journalistic malfeasance and socially irresponsible @phillydotcom,2
11285,Honestly can they like give me the vaccine for COVID-19 so I can go watch football again cos I’m bored asf.,2
11286,"It's not too late to get your flu shot! Remember to talk to your healthcare provider about which vaccine is right for you. Over age 65 adult's immune defenses become weaker with age, placing them at greater risk of severe illness from #Influenza and #COVID19. https://t.co/0hJQfOlwdr",2
11287,@yoyeska YAS! The argument for it not being medically necessary to vaccinate a child relies solely on everyone else vaccinating theirs.,2
11288,"NEW THIS MORNING: Early data from Pfizer trial shows COVID-19 vaccine candidate is 90% effective, company says. https://t.co/aRfwjAPPdk",0
11289,I will be some of first to take Trump covid vaccine. Praise to Trump. https://t.co/UYmqd6jBy6,2
11290,CDC: Kindergartners in Colorado have lowest measles vaccination rate in the nation: Some health experts say… http://t.co/50Eyer3K33,0
11291,"“@cnnbrk: 4 measles cases linked to restaurant at MGM Grand Hotel &amp; Casino in Vegas, officials say. http://t.co/cSRmhrLnCx” @jstarrskier",0
11292,@foxandfriends idiots don't vax their kids then wonder why measles become epidemic at Disneyland. #idiots,2
11293,"Diarrhea kills more kids under 5yrs than AIDS, malaria &amp; measles combined. At $35m I'll wipe out India's share n a few yrs. #getatme #thesis",0
11294,Ensure your kids are vaccinated. It's unfair to deny them this life-saving responsibility #NigImmunize #Vaccineswork https://t.co/6KNkrniPgY,2
11295,#ACR13 small study shows in 10 pts with lupus shingles vaccine safe. Needs to be confirmed with larger study http://t.co/3ecAiu1I35,2
11296,"The surgeon general appeared on Sesame Street with Elmo to lessen children's fear of vaccination. Adorable &amp; smart!

http://t.co/NcWctRy7dR",2
11297,#Measles: The most infectious of all diseases by @DrFriedenCDC http://t.co/nHGudbcrG0 @MeaslesRubella,0
11298,Vaccinate your kids for the sake of us all. #SVU,2
11299,Good. @komonews: Oregon considers banning most vaccine exemptions - http://t.co/ouhC9xb3EP”,2
11300,CDC Warns Current Flu Vaccine May Not Be As Effective: The Centers for Disease Control and Prevention warns this… http://t.co/Z7Xk8qqvpJ,0
11301,Well shit I didnt think I had to make decision on getting the vaccine so early they really want us to get back to work ha ,0
11302,Shingles vaccine at Tops? Is this something I need or another medical money generator? #diseasesontherebound,0
11303,"What is mRNA? In enthusiasm for vaccine news, I had not bothered to read this is groundbreaking tech. Truly amazing. Can’t get my head around how one *makes* mRNA. Googling what is synthetic RNA... But, unknown immune response/inflammation is concerning.  https://t.co/weSeEUUOHK",0
11304,"COVID-19 vaccines are more than 94% effective, and theyre the key to ending this pandemic. I just pledged to get the COVID-19 vaccine when its my turn will you do the same? https://t.co/YWYJqBeosB #VaccinesWork via @user",2
11305,Roald Dahl's poignant letter in support of #vaccination and on death of his daughter Olivia from measles http://t.co/UUDj24Tvio,2
11306,Healthy aging class scares me .... Learning about dangers of vaccines in infants and adults ! I'm gunna be a crazy parent now!!,1
11307,@UNICEF @HiddleGoddesses :@UNICEF I agree totally! These are horrible diseases and children should be vaccinated... Please help the children,2
11308,@MarkAleshin Have you seen the research that supports measles vaccine to cure a form of blood cancer? Up your alley.,2
11309,Cold War Kids and The Vaccines with @beff0223! #flashbackfriday #thiswas3daysago @ Rams Head Live http://t.co/wabETK6cqS,0
11310,“@BostonDotCom: Measles contamination expands to second location http://t.co/mJaryjYjTO” #vaccinate #vaccinate #vaccinate 😷,0
11311,If the fastest vaccines was created in 4 years . How is there a COVID vaccine ready in 2 yrs. gtfoh. Fuck vaccinations. #fishy,1
11312,@Oathius @iamsssk @BaconMcSandwich kids do now. It's fairly new vaccine,2
11313,"Just got updated vaccines per my district. Asked doc when the #autism Will happen, said too soon to tell tho, call him if I get symptoms.",1
11314,@BeautyBind if he is not up to date with vaccine I would do so immediately. Hopefully school is aggressively monitoring &amp; removing the sick.,2
11315,@rickyreddd be an asl translator with mmr or or a psychologist witg me or ir both of them put togethr!!!!,0
11316,will inject the vaccine of a fatal disease she had with his penis during sex with her (2/2),0
11317,@meghanhurley9 health center? Mumps vaccine? Did that yesterday,2
11318,"Parec que fui a japon no mmr, sentimos que vinimos en coche http://t.co/pGfHdxg1rB",0
11319,"My great uncle died of polio in the 60s, so vaccinations are a pretty big deal in my family. Don't be a selfish fuck. Vaccinate your kids",2
11320,Child at my school has whooping cough. WHOOPING COUGH. It can show up 6 WEEKS after exposure. #vaccinatefortheloveofgod,2
11321,"Drug testing. TB test. Also, I never had chicken pox as a kid. Wondering if I have an immunity or not. Guess I'll... http://t.co/L0R9RNkjIG",0
11322,3lbs of measles 😆😂 #NightlyShow,0
11323,2nd Case Of Measles Confirmed In Colorado: DENVER (AP) – Colorado health officials have now confirmed two cases... http://t.co/WrtladTo5Y,0
11324,@GabeKidd212 measles,0
11325,Nebraska has the highest rate of infant immunization in the country. 98.5% fully immunized! #Nebraska #immunization #GBR,2
11326,Rand Paul's idea to change vaccinations will cause huge outbreaks of diseases that government must respond to using lots of taxpayers money!,2
11327,"@AustinHunt SARS is out, Ebola is over, Measles was a flop and swine flu was confusing. Let's go back to Bird Flu!",0
11328,@user Global issue with Pfizer. American federal reserve is 0. Now Israel has great distribution and lots of vaccine. https://t.co/olWmoxUyi6,0
11329,People who don't vaccinate their kids are ruining the country. Awful fucking cunts,2
11330,Wivick had so much fun with all the fur babies at @hstv6717 today! They offer low-cost vaccines… https://t.co/tMcgdUA2Q1,2
11331,Measles Outbreak: To Vaccinate Or Not Vaccinate http://t.co/QXF1ROyVrz,0
11332,Arizona Cardiologist Responds to Critics Regarding Measles and Vaccines http://t.co/sjFcrlNS4h via @sharethis,0
11333,Got vaccinated for Ecuador and now all of our arms are killing us 💊💉💪 #mejiafamily #SuaveSays #FamilyTripToEcuador,2
11334,"Colorado parents choosing not to vaccinate kids: As the measles outbreak across the nation continues to grow, a… http://t.co/1FHcY4VP2Y",0
11335,"@sapienist @Peter_Keesey @makingmomma Yet U "" health experts""R fanatically pushing #vaccinations as the sole credible response",1
11336,"Fingers crossed this is positive data.. 

Pfizer says early analysis shows its Covid-19 vaccine is 90% effective

https://t.co/1Zbosh1sN4",2
11337,Measles outbreak: Marin dad wants school to ban unvaccinated kids http://t.co/niPvZ5WqB5,0
11338,"""@EdWardMDBlog: @LIFE #Life #SAFE #Admitted 98 Mil #US Received #Polio #Vaccine In 8-Yr Span  Contaminated With #Cancer #Virus @BillMaher",1
11339,Last @lyft driver told me about not vaccinating his kids for fear of autism. I miss drivers who just talk on their phone in another language,2
11340,Take Two Of These And Come to the @madhatterdc #mmr #connecticutave #dc #dmv #dj #washingtondc… http://t.co/IUNJzIc1Pc,0
11341,"@pjn151 @The_Real_JSP Weird views?? No scientist has ever made a functioning vaccine for any coronavirus not SARS not MERS not even for the common cold, there is no vaccine!!!!!!",1
11342,"Measles outbreak fuels debate over whether or not to vaccinate: As measles spreads closer to Wisconsin, many are… http://t.co/SJpWvIRPEq",1
11343,14 babies exposed to measles in California...smh really considering getting josh vaccinated...,2
11344,"Learn about Ana Julia Narvaez, an @user alumna who is making a positive impact during the pandemic by helping with the development of the Moderna COVID-19 vaccine. Read the @user story: https://t.co/mVANXX1MFh https://t.co/TjfQywQbXL",2
11345,"I dislike the anti-vac mvmt. If you'd hate yourself for vaccinating a child &amp; they get autism, what if they became paralyzed bec meningitis?",2
11346,Fascinating whiteboard update on worldwide diseases! Gettin... (w/ Ilyse at Adult Immunization &amp; Travel Clinic) [pic] — http://t.co/SqjVjPmP,2
11347,I'm kinda glad I didn't read the vaccinations thread. No space in m brain for the drama llama.,0
11348,"My op-ed on the vital role for social scientists in pandemic response ran in @thehill today, pointing in particular to our colleagues who study vaccine hesitancy. https://t.co/CJDUxWQ23H",0
11349,@adbridgeforth there is no known cause for autism spectrum disorders. misperceptions such as foods and immunizations do more harm than good,2
11350,To think about: some parents here not wanting to vaccinate their kids &amp; kids in other countries dying from these same diseases. #irony,2
11351,"@marinskies no I think I still alive, no measles yet",0
11352,ICYMI: British Journal Retracts Paper Linking Autism and Vaccines. http://t.co/9iYWLRoYVu,0
11353,wow... of course makes sense Yale is a gates GAVI vaccine pusher and  dna harvester.. we know Yale https://t.co/XStyxzHIhB,1
11354,@camerontw @MargaretAtwood The promethean enthusiasm is infectious. Like measles.,0
11355,Uncle Johns Band on MMR #yaaas #gratefuldead,0
11356,"@GMB People want a vaccine, for a virus with 99.95% survival rate. A virus they don’t fully understand yet have created a vaccine in less than a year that will alter your DNA. They’re so confident in it they made sure no one in the process has any liability. 

https://t.co/oBrVU2Gksb",1
11357,jenny mccarthy is on new years rockin eve. what has she done lately besides not vaccinate her kids and give us all goddamn polio??,2
11358,Vaccinate your kids. ~ http://t.co/jna7AdAZgZ,2
11359,Immunization Tip #3:  Traveling Outside the US?  Protect yourself from disease before you go. http://t.co/J75L5pH,2
11360,Where are the media pics of all those suffering horribly from the measles right now?  Oh that's right--they're recovered.  #CDCwhistleblower,1
11361,"Vaccines do not cause autism, protect our children! #autism #science #children  @JennyMcCarthy 
http://t.co/r9JAEGIQI8",2
11362,Ok. Forget it. I change my mind. I will not go back to school if it involves the stupid meningitis vaccine! #IHateShots #baby #scaredycat,1
11363,Im not getting measles! 😳😳😳😂😂😂,0
11364,"Dear fellow Californian liberal, please vaccinate your children.",2
11365,Getting my old hospitals HR department to send me a copy of my 2020 flu vaccination has been murder. Ive gone there in person and made several phone calls. Still no copy. ,0
11366,Study: Vaccination against measles may have other benefits: New research suggests the measles shot comes with a… http://t.co/FZHoGwtYDR,2
11367,@user there is absolutely no proof at all that the Oxford AstraZenaca vaccine is dangerous !! .. its all political ! (Gotta say Emmanuel Macron just went down in my estimation ! ) the guy is a moron ! sad (((,2
11368,@dannnniiii_ something about that looks like measles,0
11369,Baby Gwyn got her first set of immunizations today and the only thing on my schedule today is cuddling. Cuddles cuddles cuddles,2
11370,UConn Health working to develop vaccine to combat Ovarian Cancer » https://t.co/z544m865yr,2
11371,#Immunize your kids!! They will thank you. Polio’s Return After Near Eradication Prompts Global Health Warning http://t.co/YIBuK5cavp,2
11372,"Preparing to discuss how to overcome parental fear of #immunizations w/ #KC @NAPNAP. Be consistent, insistent, persistent w/ empathy &amp; love.",2
11373,"@HamiltonBeach #JuiceBOOST  Mental, Spiritual &amp; Emotional health🔸Weight loss &amp;sleep better🔸Hair, nails &amp; skin🔸Immunity &amp; Energy🌞",0
11374,SB48 [NEW] Schools; providing immunity from liability for offering certain elective course. Effective date. Emerg... http://t.co/jNQEJPQoSo,0
11375,"If they are having measles parties maybe they will start having mumps, smallpox,chickenpox and polio parties.",0
11376,"World GDP recovery to strengthen from mid-2021 on vaccine rollout: Dec 08, 2020 (LBO) – The global economic recovery will strengthen and become more sure-footed from the middle of next year as coronavirus vaccines are… https://t.co/zW6Y9d1sWC #FinancialChronicle #Srilanka #LK",0
11377,This is my vaccine-injured daughter: Lost in all of the recent stories about a spike in measles cases are many... http://t.co/rHkw3AHmZC,0
11378,Vaccines give you autism as much as pancakes make you gay. #jimmykimmel,2
11379,"@EddieSheerr @AnthonyGermain Scientists at Sunnybrook have isolated the Covid virus, so I’m hoping a vaccine will be available soon. I also hope people continue to be vigilant about personal hygiene even after the pandemic is over.",2
11380,There is a #measles outbreak from #Disney parks?  I am going to @Disney in a few weeks!  Guess I will be watching @CBSThisMorning today.,0
11381,@Morning_Joe @morningmika in SFO watching DVR of 2day.Pls note that much of #autism #measles #vaccine nonsense is wholefood types,2
11382,Just wrapped up my nursing school clinicals with one last set of immunizations. It's getting real.,2
11383,Congressman: Measles Outbreak May Be Caused By ‘Illegal Aliens’ http://t.co/BGUj7qVK66 Impeach Mo Brooks being too stupid to be in congress,0
11384,Many California Child-Care Centers Have Low Measles Vaccination Rates http://t.co/iMgGzWcDdd,0
11385,Irresponsible people afraid of vaccines putting my baby at risk“@ABC: Docs Find Rise in Measles Cases a 'Tragedy' http://t.co/sHGUBeL”,2
11386,Unleash your inner freak tonight madhatterdc #mmr #top40 #edm #remixes #rave #epicdrops #ragedc #dj… http://t.co/a5wOgR9L2M,0
11387,"“Health officials investigating after 5 children under age of 1 at daycare near Chicago diagnosed with measles"" @mrstayanderson WTF!?",0
11388,@TaylorFrancoYo and the fact that I work where the measles patient visited nbd,0
11389,What’s killing dolphins? NOAA thinks it’s a measles-like virus: WASHINGTON (CNN) — The primary cause for hundreds... http://t.co/L6QwgbBfZA,0
11390,"For the record, I don't think LC has the measles. I was commenting on the silliness of internet diagnosis.",2
11391,"I got my vaccine for that disease called ""bullshit"" .... Glad I don't have to deal with it anymore",2
11392,"Huge increase in recent measles, pertussis, and whooping cough cases. Thanks anti-vaccination parents!",2
11393,What other garbage and poison is in that vaccine. I would want a list of ingredients and their purpose first! We don’t need vaccines! https://t.co/jIi0VTP1Bd,1
11394,this news about the Covid-19 vaccine has me pumped as fuck. can’t wait to see my baby next year and vibe @ lollapalooza !,2
11395,"You know you're a 90s kid when your vaccinations were mandatory, and nobody in your class got measles.",2
11396,“@CNBC: What's old is new again: Diseases making comebacks » http://t.co/jJ5ZDD0xFt http://t.co/LUZsXsSaQU”VACCINATE! READ the research,2
11397,"@Scaramucci @JoeBiden @realDonaldTrump No thanks I won’t take any vaccines with nanotechnology 

Treatment with Hydroxychloroquine Cut Death Rate Significantly in COVID-19 Patients, Henry Ford Health System Study Shows

https://t.co/ONgIkC2nVv https://t.co/MmH6ErZf3K",1
11398,Yes they are. Especially since they think vaccines are poison but bleach is ok“@akteresa: @boredgirl260 holy shit. Those people are insane.”,2
11399,I don't understand people that don't vaccinate their kids. Are you just stupid?,2
11400,"AstraZeneca is the 3rd major drug company to report late-stage data for a potential COVID-19 vaccine. Unlike others, the AstraZeneca vaccine doesn’t need to be stored at cold temperatures, making it easy to distribute especially in developing countries: https://t.co/HEmYRD4PwZ",0
11401,Two New Measles Cases Reported in Santa Clara County http://t.co/lxiQ1YLymQ,0
11402,People that don't believe in giving their children vaccinations are crazy!,2
11403,20 Million people are working to vaccinate kids against polio. That's incredible!  #TEDxKC #TED,2
11404,"1. free/reliable testing for all 
2. ramp up PPE production
3. community resources for dealing w COVID19
4. distribution of vaccines/treatments
5. protect high risk americans
6. restore intl pandemic defenses/alliances
7. mask mandates

like where was this all YEAR im so ?@?@%#",0
11405,Sorry. Don’t care. Take your vaccine and shove it. I’ll take my chances with the virus with a 99.9% recovery rate. https://t.co/TmCls0ldkK,1
11406,I thought we didn’t trust vaccines.. now mandatory? #BidenScandalAintGoingAway #Fools https://t.co/mLWj7KcGLd,1
11407,Breaking: The entire New England Patriots team contracted measles while at Disney World,0
11408,@1EpicB why are you so concerned with employer health insurance covering women's birth control and not other things like Viagra and vaccines,2
11409,@karenbbooth I had my kids pre-immunization. It came out a few years 2 late So they had the full outbreak. Either way it's the pits for sure,2
11410,Vaccinations make kids good at lacrosse. Fuck that.,0
11411,Nancy sniderman #in the 1940s my mother deliberately exposed me to measles and mumps. Vaccinations makes the viruses or germs stronger,1
11412,“@YolieTheJew: These the type of people who don't vaccinate their kids. https://t.co/ImhxquFcIO” I work for Apple care😂😂😂😂,2
11413,Measles Infections In California Grow To 123: The number of measles cases in California has reached 123 in the wake… http://t.co/bytjTWAaZS,0
11414,A Case Of Measles In Framingham? Are We In The 1700s? 😷,0
11415,Has the #greed of the #mink industry in #Denmark sabotaged the search  for a #vaccine against #COVID19 ? The Danes might have ignored what happened in Spain. https://t.co/04pw9U6m93,0
11416,Wow. I seriously cannot believe that there people stupid enough to think that vaccines cause autism! What!?,2
11417,"Not vaccinating your children not only puts your child in danger, but it also puts the children your child comes in contact with in danger.",2
11418,"Review of 20,000 scientific studies on childhood vaccines concludes vaccines safe, kids should get them. Period. http://t.co/Zz34hUIXfJ",2
11419,WHAT'S THIS ABOUT MICKEY MOUSE CATCHING THE MEASLES. AND WOULD THEY BE ABLE TO TELL IF THE 101 DALMATIANS  CAUGHT IT?,0
11420,@AmResProj @JenniferAdaeze http://t.co/yNyyGoDvsn  vaccines r like stoplights It takes all of us to be safe.,2
11421,"“@BuzzFeed: 17 Reasons Why No One Should Ever Vaccinate Their Kids
http://t.co/7NPKDc9jyQ” gotta love sarcasm 💉💉💉",1
11422,"Vt. vaccine exemption form relaxed after criticism: MONTPELIER, Vt. (AP) — The Vermont Health Department has... http://t.co/ezlrueQM",0
11423,"@MotherJones I totally get personal freedom,  but measles,  causes death in children,  who would pick that over autism? Which it doesn't do?",2
11424,Chillin' madhatterdc #mmr #me #myjam #top40 #like4likes #love #smoke #shades #drips #mixmasterrod #dc… http://t.co/aLBKiOSwZG,0
11425,Why are people not vaccinating their children,2
11426,"Not for me!!! No way!
Check out: Only two-thirds of docs tell NJ they’ll take COVID-19 vaccine https://t.co/ItgGJgy7aB",1
11427,Measles in Murrieta yo,0
11428,"""@abc4utah: #Utah health officials monitoring 200 people for possible measles exposure: http://t.co/QbS8bkCWrJ"" vaccinate!",2
11429,Surgeon General: ‘Please vaccinate your children’: U.S. Surgeon General Vivek Murthy praised Central Ohio efforts… http://t.co/FQb7aTuky7,2
11430,"@realDonaldTrump u say u represent no Corporations, how will u regulate makers of immunization and the safety of our children? Autism cause?",1
11431,"@maismcquill I'll listen to you, measles:)",0
11432,We started our morning off with school immunizations... Then we ran across this beautiful… https://t.co/Pz9xIt4rC3,2
11433,University of California system to require measles vaccine http://t.co/M90rFV252k via @usatodaycollege,2
11434,"""@cnnbrk: CDC: Highest number of U.S. measles cases in first five months of a year since 1994. http://t.co/RyZYUWcL0w"" WONDER WHY hmm",0
11435,Parents should vaccinate their kids. It's your social duty. My kids go to school with your kids. There I said it.,2
11436,"The simple truth is #vaccineswork ""@SenAlexander at Senate HELP hearing: ""#Vaccines save lives."" https://t.co/LGJgrt0cpX”",2
11437,"""CDC quietly changes Covid vaccine guidance to OK mixing Pfizer and Moderna shots in exceptional situations"" ""The CDC acknowledged that it hadnt yet studied whether its new recommendations would change the safety or effectiveness of either vaccine."" https://t.co/W3OHoQYAt0",0
11438,I am not vaccinating my children as infants #mychoice #doyourresearch,1
11439,"@mlchealth @healthdpt @BBCNewsNI No thanks to vaacine! Its a completely new type of vaccine called RNA never before used in humans 😳😲 I'll pass 🙄 #informedconsent 
https://t.co/W5dix9oSTJ",1
11440,I wonder how many of these adults so against the truth of vaccine safety are fully vaxed? Hmmm. #CDCwhistleblower,2
11441,@pseudopsurfer I worry about my son who is barely a year old. He couldn't have the MMR until recently.,0
11442,"From death threats to holocaust warning, California vaccine bill an extraordinary fight http://t.co/v6NF8yI1mq",2
11443,Man granted immunity in Holly Bobo case commits suicide: A man who had been linked to the death investigation of… http://t.co/vDYJyJpQs6,0
11444,I commend Pres. @user & other stakeholders in Nigeria's Covid-19 response on the arrival of the first batch of the #AstraZeneca vaccine under the #COVAX facility. This is a reassuring prospect of our victory against the pandemic and it can only get better from here.,2
11445,How many times do I have to say this. VACCINATE YOUR GODDAMN CHILDREN,2
11446,Vaccination rate leaves Miami-Dade at risk http://t.co/FenprCToj4,1
11447,"More measles cases tied to Disneyland, Illinois day care: Health officials say the number of U.S. measles cases… http://t.co/bSK5NzCJQl",0
11448,Autism and immunizations: Should you vaccinate? http://t.co/xLa7snvm,0
11449,"Vaccine Critics Turn Defensive Over Measles , via @nytimes #vaccinessavelives http://t.co/exTRQvmeZL",2
11450,Yeah yeah madhatter #mmr #mixmasterrod #follow #pic #madhatterdc  @ MixMasterRod's Upstairs Lounge http://t.co/zPgV8Ys4,0
11451,S2295 [NEW] Department Of Health--immunizations https://t.co/0LUrVYBhVu,0
11452,I've been vaccinated for hepatitis b for nursing school 3 times yet somehow my blood work still comes up abnormal,0
11453,"Coronaviruses vaccines have ADE side effects.

They can in some cases actually give you the disease.

This is especially true if you have already had the flu vaccine.

This is why in 20 years of research no vaccine has been made before...

https://t.co/N1ulRx5xgP https://t.co/HzVxbFeAKE",1
11454,"Novant Health to require flu vaccinations for hospital employees, volunteers, vendors: For the first time in... http://t.co/IilBIKcw1L",0
11455,"Long day of work and getting the babies vaccinated & spoiled w/@jeanine_auriel. you'd think Chloe would be exhausted by now, nope.",2
11456,"Ontario won't make #Covid19 #vaccines mandatory, but those who decline could face social restrictions says health minister says https://t.co/IiBQuNhcGi @CTVNews @SeanDavidson_ #immunitypassport",0
11457,@lexeley1 @CoachJEB18 @sheeptweetZ @SquawkCNBC @ScottGottliebMD What is Spanish-Cov19?    There may or may not be a vaccine for COVID-19.  No one wants to talk about that though because it means herd immunity and the deaths of millions are what will be required.,0
11458,"Parents of children who died from Measles: ""at least it isn't autism!""

Vaccinate.",2
11459,Most everyone my age has had the measles when they were young. it's not the end of the world or fodder for Presidential debate.,1
11460,Very excited about my story at 6 am. @WTNH on @YaleMed @pfizer #Covid_19 vaccine studies! @DrOnyemaOgbuagu Lots of volunteers but they need more minority candidates to enroll. Reimbursement for time and travel.,2
11461,"These are the most hopeful Covid-19 vaccine candidates globally
https://t.co/bRA5UpP6Kh",0
11462,Kids Diagnosed With Measles At Suburban KinderCare http://t.co/4mmZLl92pz,0
11463,"Passed a woman with an ""Are Vaccines Safe? Think Twice"" sticker and a ""Mom of the Year"" sticker. Irony at its finest.",2
11464,Fine. Don't vaccinate your child. Homeschool them or do online school. Then we're cool.,2
11465,"The HPV vaccine does not cause retardation. This vaccine will
prevent your moms, sisters, GFs, wives, etc dying from a preventable disease.",2
11466,SMH. #facepalm #whyarepeoplestupid RT @CBSNews: Are affluent parents refusing to immunize their kids? http://t.co/CImM1OmpKO,0
11467,‘individuals who received two injections of the vaccine three weeks apart experienced more than 90% fewer cases of symptomatic Covid-19 than those who received a placebo.’ https://t.co/ubdcQkGc2b,0
11468,Several Disneyland employees diagnosed with measles - http://t.co/x7idSjxV3Q http://t.co/jJO0yntbVj via @_Snipps,0
11469,Vaccinate your kids. Simple,2
11470,"What's poppin tweet fam...its yo man BEAST YA DIGG. .817...FTWORTH.  TWB/MFTNT/2HG/$MMR$ 
FOLLOW US ON FACEBOOK,INSTAGRAM...YouTube",0
11471,I thought doctors and nurses only lie to kids. She said my left arm will be sore tomorrow due to vaccinations. It is sore like a bitch NOW,2
11472,2 Hooded Merganser (Lophodytes cucullatus) - Rod and Gun Ponds MMR - 2015-05-09 10:45 http://t.co/1CARtgr0dC,0
11473,@joshdreyer An essential oil blend for immunity support. It's helped my Lyme disease recovery tremendously! http://t.co/EC2cspwKOf,0
11474,L.A.s young and healthy head to Bakersfield for COVID-19 vaccine https://t.co/QRV09ylXxX #vaccinated #COVID19,2
11475,Thank you to all the vets who fearlessly serve us by giving our pets their required vaccinations.,2
11476,@FionaRhiannon You might want to check your children's immunization records to check what shots they've had.,2
11477,9 measles cases linked to Disney theme parks in California: Seven Californians and two people in Utah have… http://t.co/Z4jqtShBGG,0
11478,“@RarestFacts: People who complain live longer. Releasing tension increases immunity and improves overall health.” @jordanlaviano,0
11479,"After burrowing on anti-lockdown Facebook groups and other social-media channels, conspiracy theorists were ready to pounce on promising news about a coronavirus vaccine. https://t.co/O47l1OPwf9",2
11480,"Effective at WHAT? Is it full of poison and heavy metals like ALL the other “vaccines” you make?
No thanks.
Pretty sure I can survive the common cold on my own, thanks tho ... https://t.co/VSxOuuJoVO",1
11481,"Need answers-worried about measles now! (@ The Health And Wellness Center in Warrington, PA) https://t.co/ljQBTKpqYE",0
11482,"Thinking about having a baby? Learn about the vaccines you need before, during &amp; after pregnancy at: https://t.co/yAU8GC5wTC #NIAM16",2
11483,"Member of the brain tribe winning a brainy immunity challenge, what is this sorcery? #survivor",0
11484,Measles preys on the brain. @caromillard @markalbain   @ Ralph J Stolle Countryside YMCA http://t.co/kEhCcSSa,0
11485,@DrRichardBesser what about the oldies 75 plus??   Do we need a measles shot if had as child???,0
11486,Damn #oregon.     “How many people aren't vaccinating their kids in your state? http://t.co/1rXdp9uoDw http://t.co/cnvffFRTgZ”,2
11487,I'm more vaccinated than children in Marin!,2
11488,Vaccinations and  kids...do your research. I am very  conservative with what I let Lily get. 'What Your Dr May Not Tell You About Vaccines',1
